time ms,free,max,total
3746005,71527784,259522560,185020416
3747005,71527784,259522560,185020416
3748005,71527784,259522560,185020416
3749005,71527784,259522560,185020416
3750011,71527784,259522560,185020416
3751011,71527784,259522560,185020416
3752011,71527784,259522560,185020416
3753011,71527784,259522560,185020416
3754011,71527784,259522560,185020416
3755016,71527784,259522560,185020416
3756016,71527784,259522560,185020416
3757016,71527784,259522560,185020416
3758016,71527784,259522560,185020416
3759020,71527784,259522560,185020416
3760026,71527784,259522560,185020416
3761026,71527784,259522560,185020416
3762026,71527784,259522560,185020416
3763026,71527784,259522560,185020416
3764026,71485608,259522560,185020416
3765026,71485608,259522560,185020416
3766029,71485608,259522560,185020416
3767029,71485608,259522560,185020416
3768248,71485608,259522560,185020416
3769248,71485608,259522560,185020416
3770248,71485608,259522560,185020416
3771476,71485608,259522560,185020416
3774564,71485608,259522560,185020416
3775564,71485608,259522560,185020416
3776566,71485608,259522560,185020416
3777566,71485608,259522560,185020416
3778573,71485608,259522560,185020416
3779573,71485608,259522560,185020416
3780573,71485608,259522560,185020416
3781573,71485608,259522560,185020416
3782577,71485608,259522560,185020416
3783579,71485608,259522560,185020416
3784733,71485608,259522560,185020416
3785733,71485608,259522560,185020416
3786836,71485608,259522560,185020416
3787836,71485608,259522560,185020416
3788836,71485608,259522560,185020416
3789836,71485608,259522560,185020416
3790844,71485608,259522560,185020416
3791844,71485608,259522560,185020416
3792844,71485608,259522560,185020416
3793844,71485608,259522560,185020416
3794844,71485608,259522560,185020416
3795844,71485608,259522560,185020416
3796903,71485608,259522560,185020416
3798050,71485608,259522560,185020416
3799218,71485608,259522560,185020416
3800389,71485608,259522560,185020416
3801557,71485608,259522560,185020416
3802563,71485608,259522560,185020416
3803566,71485608,259522560,185020416
3804566,71485608,259522560,185020416
3805566,71485608,259522560,185020416
3806572,71485608,259522560,185020416
3807574,71485608,259522560,185020416
3808574,71485608,259522560,185020416
3809574,71485608,259522560,185020416
3810601,71485608,259522560,185020416
3811602,71485608,259522560,185020416
3812623,71485608,259522560,185020416
3813632,71485608,259522560,185020416
3816047,71485608,259522560,185020416
3817061,71485608,259522560,185020416
3818061,71485608,259522560,185020416
3819080,71485608,259522560,185020416
3820080,71485608,259522560,185020416
3821080,71485608,259522560,185020416
3822080,71485608,259522560,185020416
3823080,71485608,259522560,185020416
3824080,71485608,259522560,185020416
3825080,71485608,259522560,185020416
3826080,71485608,259522560,185020416
3827080,71485608,259522560,185020416
3828082,71485608,259522560,185020416
3829082,71485608,259522560,185020416
3830082,71485608,259522560,185020416
3831082,71485608,259522560,185020416
3832082,71485608,259522560,185020416
3833115,71485608,259522560,185020416
3834115,71485608,259522560,185020416
3835115,71485608,259522560,185020416
3836155,71485608,259522560,185020416
3837160,71485608,259522560,185020416
3838160,71485608,259522560,185020416
3839160,71485608,259522560,185020416
3840160,71485608,259522560,185020416
3841163,71485608,259522560,185020416
3842163,71485608,259522560,185020416
3843166,71485608,259522560,185020416
3844167,71485608,259522560,185020416
3845167,71485608,259522560,185020416
3846167,71485608,259522560,185020416
3847167,71443432,259522560,185020416
3848168,71443432,259522560,185020416
3849438,71443432,259522560,185020416
3850439,71443432,259522560,185020416
3851439,71443432,259522560,185020416
3852439,71443432,259522560,185020416
3853439,71443432,259522560,185020416
3854439,71443432,259522560,185020416
3855446,71443432,259522560,185020416
3856447,71443432,259522560,185020416
3857447,71443432,259522560,185020416
3858447,71443432,259522560,185020416
3859447,71443432,259522560,185020416
3860447,71443432,259522560,185020416
3861447,71443432,259522560,185020416
3862450,71443432,259522560,185020416
3863450,71443432,259522560,185020416
3864450,71443432,259522560,185020416
3865608,71443432,259522560,185020416
3866746,71443432,259522560,185020416
3867955,71443432,259522560,185020416
3868999,71443432,259522560,185020416
3870077,71443432,259522560,185020416
3871077,71443432,259522560,185020416
3872077,71443432,259522560,185020416
3873077,71443432,259522560,185020416
3874077,71443432,259522560,185020416
3875077,71443432,259522560,185020416
3876077,71443432,259522560,185020416
3877077,71443432,259522560,185020416
3878077,71443432,259522560,185020416
3879077,71443432,259522560,185020416
3880077,71443432,259522560,185020416
3881077,71443432,259522560,185020416
3882077,71443432,259522560,185020416
3883109,71443432,259522560,185020416
3884109,71443432,259522560,185020416
3885109,71443432,259522560,185020416
3886109,71443432,259522560,185020416
3887117,71443432,259522560,185020416
3888117,71443432,259522560,185020416
3889126,71443432,259522560,185020416
3890126,71443432,259522560,185020416
3891126,71443432,259522560,185020416
3892126,71443432,259522560,185020416
3893126,71443432,259522560,185020416
3894128,71443432,259522560,185020416
3895128,71443432,259522560,185020416
3896267,71443432,259522560,185020416
3897301,71443432,259522560,185020416
3898301,71443432,259522560,185020416
3899301,71443432,259522560,185020416
3900304,71443432,259522560,185020416
3901304,71443432,259522560,185020416
3902304,71443432,259522560,185020416
3903304,71443432,259522560,185020416
3904304,71443432,259522560,185020416
3905304,71443432,259522560,185020416
3906304,71443432,259522560,185020416
3907304,71443432,259522560,185020416
3908305,71443432,259522560,185020416
3909423,71443432,259522560,185020416
3910423,71443432,259522560,185020416
3911427,71443432,259522560,185020416
3912427,71443432,259522560,185020416
3913427,71443432,259522560,185020416
3914427,71443432,259522560,185020416
3915427,71443432,259522560,185020416
3916427,71443432,259522560,185020416
3917481,71443432,259522560,185020416
3918481,71443432,259522560,185020416
3919481,71443432,259522560,185020416
3920482,71443432,259522560,185020416
3921482,71443432,259522560,185020416
3922482,71443432,259522560,185020416
3923482,71443432,259522560,185020416
3924482,71443432,259522560,185020416
3925482,71401256,259522560,185020416
3926490,71401256,259522560,185020416
3927490,71401256,259522560,185020416
3928490,71401256,259522560,185020416
3929490,71401256,259522560,185020416
3930490,71401256,259522560,185020416
3931490,71401256,259522560,185020416
3932490,71401256,259522560,185020416
3933490,71401256,259522560,185020416
3934490,71401256,259522560,185020416
3935493,71401256,259522560,185020416
3936516,71401256,259522560,185020416
3937516,71401256,259522560,185020416
3938518,71401256,259522560,185020416
3939518,71401256,259522560,185020416
3940518,71401256,259522560,185020416
3941519,71401256,259522560,185020416
3942519,71401256,259522560,185020416
3943519,71401256,259522560,185020416
3944519,71401256,259522560,185020416
3945519,71401256,259522560,185020416
3946519,71401256,259522560,185020416
3947519,71401256,259522560,185020416
3948519,71401256,259522560,185020416
3949589,71401256,259522560,185020416
3950590,71401256,259522560,185020416
3951590,71401256,259522560,185020416
3952594,71401256,259522560,185020416
3953594,71401256,259522560,185020416
3954604,71401256,259522560,185020416
3955604,71401256,259522560,185020416
3956608,71401256,259522560,185020416
3957633,71401256,259522560,185020416
3958633,71401256,259522560,185020416
3959633,71401256,259522560,185020416
3960633,71401256,259522560,185020416
3961633,71401256,259522560,185020416
3962633,71401256,259522560,185020416
3963633,71401256,259522560,185020416
3964633,71401256,259522560,185020416
3965633,71401256,259522560,185020416
3966633,71401256,259522560,185020416
3967633,71401256,259522560,185020416
3968633,71401256,259522560,185020416
3969634,71401256,259522560,185020416
3970637,71401256,259522560,185020416
3971637,71401256,259522560,185020416
3972640,71401256,259522560,185020416
3973640,71401256,259522560,185020416
3974640,71401256,259522560,185020416
3975640,71401256,259522560,185020416
3977223,71401256,259522560,185020416
3978223,71401256,259522560,185020416
3979223,71401256,259522560,185020416
3980223,71401256,259522560,185020416
3981223,71401256,259522560,185020416
3982223,71401256,259522560,185020416
3983223,71401256,259522560,185020416
3984432,71401256,259522560,185020416
3985432,71401256,259522560,185020416
3986432,71401256,259522560,185020416
3987432,71401256,259522560,185020416
3988432,71401256,259522560,185020416
3989432,71401256,259522560,185020416
3990440,71401256,259522560,185020416
3991443,71401256,259522560,185020416
3992443,71401256,259522560,185020416
3993443,71401256,259522560,185020416
3994443,71401256,259522560,185020416
3995445,71401256,259522560,185020416
3996448,71401256,259522560,185020416
3997448,71401256,259522560,185020416
3998448,71401256,259522560,185020416
3999575,71401256,259522560,185020416
4000747,71401256,259522560,185020416
4001748,71401256,259522560,185020416
4002748,71401256,259522560,185020416
4003748,71401256,259522560,185020416
4004749,71359080,259522560,185020416
4005749,71359080,259522560,185020416
4006749,71359080,259522560,185020416
4007749,71359080,259522560,185020416
4008749,71359080,259522560,185020416
4009754,71359080,259522560,185020416
4010767,71359080,259522560,185020416
4011767,71359080,259522560,185020416
4012767,71359080,259522560,185020416
4013767,71359080,259522560,185020416
4014767,71359080,259522560,185020416
4015767,71359080,259522560,185020416
4016778,71359080,259522560,185020416
4017778,71359080,259522560,185020416
4018880,71359080,259522560,185020416
4019999,71359080,259522560,185020416
4021000,71359080,259522560,185020416
4022000,71359080,259522560,185020416
4023000,71359080,259522560,185020416
4024000,71359080,259522560,185020416
4025000,71359080,259522560,185020416
4026000,71359080,259522560,185020416
4027000,71359080,259522560,185020416
4028000,71359080,259522560,185020416
4029000,71359080,259522560,185020416
4030000,71359080,259522560,185020416
4031000,71359080,259522560,185020416
4032002,71359080,259522560,185020416
4033002,71359080,259522560,185020416
4034006,71359080,259522560,185020416
4035007,71359080,259522560,185020416
4036007,71359080,259522560,185020416
4037007,71359080,259522560,185020416
4038010,71359080,259522560,185020416
4039010,71359080,259522560,185020416
4040033,71359080,259522560,185020416
4041033,71359080,259522560,185020416
4042033,71359080,259522560,185020416
4043033,71359080,259522560,185020416
4044033,71359080,259522560,185020416
4045038,71359080,259522560,185020416
4046042,71359080,259522560,185020416
4047048,71359080,259522560,185020416
4048048,71359080,259522560,185020416
4049048,71359080,259522560,185020416
4050048,71359080,259522560,185020416
4051053,71359080,259522560,185020416
4052061,71359080,259522560,185020416
4053061,71359080,259522560,185020416
4054061,71359080,259522560,185020416
4055064,71359080,259522560,185020416
4056065,71359080,259522560,185020416
4057065,71359080,259522560,185020416
4058141,71359080,259522560,185020416
4059141,71359080,259522560,185020416
4060143,71359080,259522560,185020416
4061143,71359080,259522560,185020416
4062147,71359080,259522560,185020416
4063150,71359080,259522560,185020416
4064150,71359080,259522560,185020416
4065150,71359080,259522560,185020416
4066152,71359080,259522560,185020416
4067153,71359080,259522560,185020416
4068153,71359080,259522560,185020416
4069153,71359080,259522560,185020416
4070153,71359080,259522560,185020416
4071155,71359080,259522560,185020416
4072156,71359080,259522560,185020416
4073156,71359080,259522560,185020416
4074161,71359080,259522560,185020416
4075166,71359080,259522560,185020416
4076169,71359080,259522560,185020416
4077170,71359080,259522560,185020416
4078173,71359080,259522560,185020416
4079173,71359080,259522560,185020416
4080191,71359080,259522560,185020416
4081191,71359080,259522560,185020416
4082192,71316904,259522560,185020416
4083193,71316904,259522560,185020416
4084193,71316904,259522560,185020416
4085193,71316904,259522560,185020416
4086193,71316904,259522560,185020416
4087193,71316904,259522560,185020416
4088203,71316904,259522560,185020416
4089224,71316904,259522560,185020416
4090225,71316904,259522560,185020416
4091225,71316904,259522560,185020416
4092225,71316904,259522560,185020416
4093225,71316904,259522560,185020416
4094225,71316904,259522560,185020416
4095225,71316904,259522560,185020416
4096226,71316904,259522560,185020416
4097230,71316904,259522560,185020416
4098231,71316904,259522560,185020416
4099446,71316904,259522560,185020416
4100447,71316904,259522560,185020416
4101447,71316904,259522560,185020416
4102447,71316904,259522560,185020416
4103510,71316904,259522560,185020416
4104561,71316904,259522560,185020416
4105672,71316904,259522560,185020416
4106743,71316904,259522560,185020416
4107744,71316904,259522560,185020416
4108744,71316904,259522560,185020416
4109764,71316904,259522560,185020416
4110764,71316904,259522560,185020416
4111764,71316904,259522560,185020416
4112764,71316904,259522560,185020416
4113764,71316904,259522560,185020416
4114764,71316904,259522560,185020416
4115764,71316904,259522560,185020416
4116777,71316904,259522560,185020416
4117780,71316904,259522560,185020416
4118919,71316904,259522560,185020416
4119925,70387192,259522560,185020416
4120925,70387192,259522560,185020416
4121925,70387192,259522560,185020416
4122925,70387192,259522560,185020416
4123925,70387192,259522560,185020416
4124925,70387192,259522560,185020416
4125925,70387192,259522560,185020416
4126925,70387192,259522560,185020416
4127925,70387192,259522560,185020416
4128926,70387192,259522560,185020416
4130033,70387192,259522560,185020416
4131200,70387192,259522560,185020416
4132370,70387192,259522560,185020416
4133565,70387192,259522560,185020416
4134566,70387192,259522560,185020416
4135569,70387192,259522560,185020416
4136569,70387192,259522560,185020416
4137570,70387192,259522560,185020416
4138571,70387192,259522560,185020416
4139571,70387192,259522560,185020416
4140571,70387192,259522560,185020416
4141571,70387192,259522560,185020416
4142571,70387192,259522560,185020416
4143696,70387192,259522560,185020416
4144696,70387192,259522560,185020416
4145696,70387192,259522560,185020416
4146696,70387192,259522560,185020416
4147696,70387192,259522560,185020416
4148696,70387192,259522560,185020416
4149696,70387192,259522560,185020416
4150696,70387192,259522560,185020416
4151696,70387192,259522560,185020416
4152696,70387192,259522560,185020416
4153696,70387192,259522560,185020416
4154696,70387192,259522560,185020416
4155696,70387192,259522560,185020416
4156697,70387192,259522560,185020416
4157697,70387192,259522560,185020416
4158697,70387192,259522560,185020416
4159697,70387192,259522560,185020416
4160697,70345016,259522560,185020416
4161697,70345016,259522560,185020416
4162700,70345016,259522560,185020416
4163700,70345016,259522560,185020416
4164700,70345016,259522560,185020416
4165764,70345016,259522560,185020416
4166764,70345016,259522560,185020416
4167764,70345016,259522560,185020416
4168772,70345016,259522560,185020416
4169772,70345016,259522560,185020416
4170772,70345016,259522560,185020416
4171772,70345016,259522560,185020416
4173003,70345016,259522560,185020416
4174003,70345016,259522560,185020416
4175003,70345016,259522560,185020416
4176004,70345016,259522560,185020416
4177009,70345016,259522560,185020416
4178009,70345016,259522560,185020416
4179009,70345016,259522560,185020416
4180009,70345016,259522560,185020416
4181009,70345016,259522560,185020416
4182009,70345016,259522560,185020416
4183041,70345016,259522560,185020416
4184042,70345016,259522560,185020416
4185042,70345016,259522560,185020416
4186046,70345016,259522560,185020416
4187046,70345016,259522560,185020416
4188061,70345016,259522560,185020416
4189120,70345016,259522560,185020416
4190121,70345016,259522560,185020416
4191126,70345016,259522560,185020416
4192145,70345016,259522560,185020416
4193145,70345016,259522560,185020416
4194145,70345016,259522560,185020416
4195260,70345016,259522560,185020416
4196438,70345016,259522560,185020416
4197607,70345016,259522560,185020416
4198746,70345016,259522560,185020416
4199749,70345016,259522560,185020416
4200749,70345016,259522560,185020416
4201760,70345016,259522560,185020416
4202780,70345016,259522560,185020416
4203782,70345016,259522560,185020416
4204782,70345016,259522560,185020416
4205785,70345016,259522560,185020416
4206785,70345016,259522560,185020416
4207785,70345016,259522560,185020416
4208820,70345016,259522560,185020416
4209821,70345016,259522560,185020416
4210852,70345016,259522560,185020416
4211852,70345016,259522560,185020416
4212853,70345016,259522560,185020416
4213856,70345016,259522560,185020416
4214856,70345016,259522560,185020416
4216276,70345016,259522560,185020416
4217276,70345016,259522560,185020416
4218276,70345016,259522560,185020416
4219283,70345016,259522560,185020416
4220283,70345016,259522560,185020416
4221283,70345016,259522560,185020416
4222446,70345016,259522560,185020416
4223446,70345016,259522560,185020416
4224446,70345016,259522560,185020416
4225446,70345016,259522560,185020416
4226446,70345016,259522560,185020416
4227446,70345016,259522560,185020416
4228446,70345016,259522560,185020416
4229446,70345016,259522560,185020416
4230564,70345016,259522560,185020416
4231564,70345016,259522560,185020416
4232574,70345016,259522560,185020416
4233574,70345016,259522560,185020416
4234574,70345016,259522560,185020416
4235579,70345016,259522560,185020416
4236623,70345016,259522560,185020416
4237623,70345016,259522560,185020416
4238623,70345016,259522560,185020416
4239628,70345016,259522560,185020416
4240628,70302840,259522560,185020416
4241632,70302840,259522560,185020416
4242632,70302840,259522560,185020416
4243632,70302840,259522560,185020416
4244632,70302840,259522560,185020416
4245632,70302840,259522560,185020416
4246633,70302840,259522560,185020416
4247633,70302840,259522560,185020416
4248633,70302840,259522560,185020416
4249633,70302840,259522560,185020416
4250633,70302840,259522560,185020416
4251641,70302840,259522560,185020416
4252641,70302840,259522560,185020416
4253642,70302840,259522560,185020416
4254644,70302840,259522560,185020416
4255644,70302840,259522560,185020416
4256644,70302840,259522560,185020416
4257644,70302840,259522560,185020416
4258644,70302840,259522560,185020416
4259645,70302840,259522560,185020416
4260645,70302840,259522560,185020416
4261692,70302840,259522560,185020416
4262846,70302840,259522560,185020416
4263877,70302840,259522560,185020416
4264877,70302840,259522560,185020416
4265877,70302840,259522560,185020416
4266878,70302840,259522560,185020416
4267887,70302840,259522560,185020416
4268887,70302840,259522560,185020416
4269887,70302840,259522560,185020416
4271032,70302840,259522560,185020416
4272033,70302840,259522560,185020416
4273034,70302840,259522560,185020416
4274034,70302840,259522560,185020416
4275040,70302840,259522560,185020416
4276434,70302840,259522560,185020416
4277434,70302840,259522560,185020416
4278434,70302840,259522560,185020416
4279434,70302840,259522560,185020416
4280573,70302840,259522560,185020416
4283783,70302840,259522560,185020416
4284783,70302840,259522560,185020416
4285796,70302840,259522560,185020416
4286806,70302840,259522560,185020416
4287806,70302840,259522560,185020416
4288806,70302840,259522560,185020416
4289809,70302840,259522560,185020416
4290809,70302840,259522560,185020416
4291809,70302840,259522560,185020416
4292809,70302840,259522560,185020416
4293809,70302840,259522560,185020416
4294809,70302840,259522560,185020416
4295809,70302840,259522560,185020416
4296809,70302840,259522560,185020416
4297810,70302840,259522560,185020416
4298810,70302840,259522560,185020416
4299810,70302840,259522560,185020416
4300814,70302840,259522560,185020416
4301816,70302840,259522560,185020416
4302816,70302840,259522560,185020416
4303845,70302840,259522560,185020416
4304845,70302840,259522560,185020416
4305845,70302840,259522560,185020416
4306845,70302840,259522560,185020416
4307845,70302840,259522560,185020416
4308845,70302840,259522560,185020416
4309847,70302840,259522560,185020416
4310849,70302840,259522560,185020416
4311849,70302840,259522560,185020416
4312849,70302840,259522560,185020416
4313849,70302840,259522560,185020416
4314849,70302840,259522560,185020416
4315852,70302840,259522560,185020416
4316852,70302840,259522560,185020416
4317852,70302840,259522560,185020416
4318852,70302840,259522560,185020416
4319852,70302840,259522560,185020416
4320852,70260664,259522560,185020416
4321852,70260664,259522560,185020416
4322852,70260664,259522560,185020416
4323852,70260664,259522560,185020416
4324852,70260664,259522560,185020416
4325858,70260664,259522560,185020416
4326858,70260664,259522560,185020416
4327865,70260664,259522560,185020416
4328865,70260664,259522560,185020416
4329865,70260664,259522560,185020416
4330865,70260664,259522560,185020416
4331865,70260664,259522560,185020416
4332914,70260664,259522560,185020416
4333916,70260664,259522560,185020416
4334916,70260664,259522560,185020416
4335916,70260664,259522560,185020416
4336916,70260664,259522560,185020416
4337923,70260664,259522560,185020416
4338923,70260664,259522560,185020416
4339923,70260664,259522560,185020416
4340923,70260664,259522560,185020416
4341923,70260664,259522560,185020416
4342923,70260664,259522560,185020416
4343930,70260664,259522560,185020416
4344930,70260664,259522560,185020416
4345930,70260664,259522560,185020416
4346930,70260664,259522560,185020416
4347930,70260664,259522560,185020416
4348930,70260664,259522560,185020416
4349930,70260664,259522560,185020416
4350930,70260664,259522560,185020416
4351933,70260664,259522560,185020416
4352933,70260664,259522560,185020416
4353936,70260664,259522560,185020416
4354936,70260664,259522560,185020416
4355936,70260664,259522560,185020416
4356936,70260664,259522560,185020416
4357948,70260664,259522560,185020416
4358948,70260664,259522560,185020416
4359952,70260664,259522560,185020416
4360952,70260664,259522560,185020416
4361952,70260664,259522560,185020416
4362952,70260664,259522560,185020416
4363952,70260664,259522560,185020416
4364952,70260664,259522560,185020416
4365957,70260664,259522560,185020416
4366957,70260664,259522560,185020416
4367957,70260664,259522560,185020416
4368957,70260664,259522560,185020416
4369957,70260664,259522560,185020416
4370957,70260664,259522560,185020416
4371957,70260664,259522560,185020416
4372963,70260664,259522560,185020416
4373963,70260664,259522560,185020416
4374963,70260664,259522560,185020416
4375963,70260664,259522560,185020416
4376963,70260664,259522560,185020416
4377963,70260664,259522560,185020416
4378963,70260664,259522560,185020416
4379963,70260664,259522560,185020416
4380963,70260664,259522560,185020416
4381963,70260664,259522560,185020416
4382964,70260664,259522560,185020416
4383964,70260664,259522560,185020416
4384964,70260664,259522560,185020416
4385964,70260664,259522560,185020416
4386964,70260664,259522560,185020416
4387969,70260664,259522560,185020416
4388969,70260664,259522560,185020416
4389969,70260664,259522560,185020416
4390988,70260664,259522560,185020416
4391988,70260664,259522560,185020416
4392988,70260664,259522560,185020416
4393988,70260664,259522560,185020416
4394988,70260664,259522560,185020416
4395993,70260664,259522560,185020416
4397073,70260664,259522560,185020416
4398243,70260664,259522560,185020416
4399287,70218488,259522560,185020416
4400287,70218488,259522560,185020416
4401287,70218488,259522560,185020416
4402287,70218488,259522560,185020416
4403289,70218488,259522560,185020416
4404289,70218488,259522560,185020416
4405289,70218488,259522560,185020416
4406289,70218488,259522560,185020416
4407289,70218488,259522560,185020416
4408289,70218488,259522560,185020416
4409289,70218488,259522560,185020416
4410289,70218488,259522560,185020416
4411295,70218488,259522560,185020416
4412296,70218488,259522560,185020416
4413296,70218488,259522560,185020416
4414302,70218488,259522560,185020416
4415302,70218488,259522560,185020416
4417201,70218488,259522560,185020416
4418201,70218488,259522560,185020416
4419203,70218488,259522560,185020416
4420207,70218488,259522560,185020416
4421207,70218488,259522560,185020416
4422212,70218488,259522560,185020416
4423232,70218488,259522560,185020416
4424234,70218488,259522560,185020416
4425234,70218488,259522560,185020416
4426234,70218488,259522560,185020416
4427234,70218488,259522560,185020416
4428234,70218488,259522560,185020416
4429234,70218488,259522560,185020416
4430234,70218488,259522560,185020416
4431234,70218488,259522560,185020416
4432239,70218488,259522560,185020416
4433239,70218488,259522560,185020416
4434239,70218488,259522560,185020416
4435239,70218488,259522560,185020416
4436239,70218488,259522560,185020416
4437239,70218488,259522560,185020416
4438239,70218488,259522560,185020416
4439240,70218488,259522560,185020416
4440240,70218488,259522560,185020416
4441247,70218488,259522560,185020416
4442251,70218488,259522560,185020416
4443744,70218488,259522560,185020416
4444745,70218488,259522560,185020416
4446075,70218488,259522560,185020416
4447311,70218488,259522560,185020416
4448311,70218488,259522560,185020416
4449530,70218488,259522560,185020416
4450537,70218488,259522560,185020416
4451539,70218488,259522560,185020416
4452541,70218488,259522560,185020416
4453541,70218488,259522560,185020416
4454549,70218488,259522560,185020416
4455549,70218488,259522560,185020416
4456549,70218488,259522560,185020416
4457549,70218488,259522560,185020416
4458549,70218488,259522560,185020416
4459556,70218488,259522560,185020416
4460556,70218488,259522560,185020416
4461556,70218488,259522560,185020416
4462556,70218488,259522560,185020416
4463556,70218488,259522560,185020416
4464633,70218488,259522560,185020416
4465633,70218488,259522560,185020416
4466635,70218488,259522560,185020416
4467635,70218488,259522560,185020416
4468635,70218488,259522560,185020416
4469635,70218488,259522560,185020416
4470635,70218488,259522560,185020416
4471635,70218488,259522560,185020416
4472635,70218488,259522560,185020416
4473701,70218488,259522560,185020416
4474708,70218488,259522560,185020416
4475708,70218488,259522560,185020416
4476714,70218488,259522560,185020416
4477714,70218488,259522560,185020416
4478714,70176312,259522560,185020416
4479724,70176312,259522560,185020416
4480724,70176312,259522560,185020416
4481724,70176312,259522560,185020416
4482728,70176312,259522560,185020416
4483738,70176312,259522560,185020416
4484738,70176312,259522560,185020416
4485738,70176312,259522560,185020416
4486739,70176312,259522560,185020416
4487749,70176312,259522560,185020416
4488749,70176312,259522560,185020416
4489749,70176312,259522560,185020416
4490754,70176312,259522560,185020416
4491764,70176312,259522560,185020416
4492764,70176312,259522560,185020416
4493812,70176312,259522560,185020416
4494812,70176312,259522560,185020416
4495813,70176312,259522560,185020416
4496869,70176312,259522560,185020416
4497872,70176312,259522560,185020416
4498928,70176312,259522560,185020416
4499928,70176312,259522560,185020416
4500928,70176312,259522560,185020416
4501928,70176312,259522560,185020416
4502928,70176312,259522560,185020416
4503928,70176312,259522560,185020416
4504928,70176312,259522560,185020416
4505928,70176312,259522560,185020416
4506928,70176312,259522560,185020416
4507928,70176312,259522560,185020416
4508928,70176312,259522560,185020416
4509928,70176312,259522560,185020416
4510928,70176312,259522560,185020416
4511928,70176312,259522560,185020416
4512928,70176312,259522560,185020416
4513938,70176312,259522560,185020416
4514938,70176312,259522560,185020416
4515938,70176312,259522560,185020416
4516938,70176312,259522560,185020416
4517938,70176312,259522560,185020416
4518942,70176312,259522560,185020416
4519942,70176312,259522560,185020416
4520942,70176312,259522560,185020416
4521942,70176312,259522560,185020416
4522942,70176312,259522560,185020416
4523942,70176312,259522560,185020416
4524946,70176312,259522560,185020416
4525947,70176312,259522560,185020416
4526947,70176312,259522560,185020416
4527947,70176312,259522560,185020416
4528947,70176312,259522560,185020416
4529947,70176312,259522560,185020416
4531007,70176312,259522560,185020416
4532007,70176312,259522560,185020416
4533007,70176312,259522560,185020416
4534008,70176312,259522560,185020416
4535008,70176312,259522560,185020416
4536109,70176312,259522560,185020416
4537109,70176312,259522560,185020416
4538114,70176312,259522560,185020416
4539114,70176312,259522560,185020416
4540114,70176312,259522560,185020416
4541114,70176312,259522560,185020416
4542114,70176312,259522560,185020416
4543114,70176312,259522560,185020416
4544114,70176312,259522560,185020416
4545115,70176312,259522560,185020416
4546121,70176312,259522560,185020416
4547122,70176312,259522560,185020416
4548124,70176312,259522560,185020416
4549139,70176312,259522560,185020416
4550146,70176312,259522560,185020416
4551146,70176312,259522560,185020416
4552146,70176312,259522560,185020416
4553146,70176312,259522560,185020416
4554146,70176312,259522560,185020416
4555146,70176312,259522560,185020416
4556189,70134136,259522560,185020416
4557190,70134136,259522560,185020416
4558613,70134136,259522560,185020416
4559620,70134136,259522560,185020416
4560620,70134136,259522560,185020416
4561628,70134136,259522560,185020416
4562641,70134136,259522560,185020416
4563688,70134136,259522560,185020416
4564726,70134136,259522560,185020416
4565734,70134136,259522560,185020416
4566743,70134136,259522560,185020416
4569830,70134136,259522560,185020416
4570874,70134136,259522560,185020416
4571874,70134136,259522560,185020416
4572874,70134136,259522560,185020416
4573886,70134136,259522560,185020416
4574886,70134136,259522560,185020416
4575889,70134136,259522560,185020416
4576891,70134136,259522560,185020416
4577891,70134136,259522560,185020416
4578891,70134136,259522560,185020416
4579891,70134136,259522560,185020416
4580891,70134136,259522560,185020416
4581895,70134136,259522560,185020416
4582895,70134136,259522560,185020416
4583895,70134136,259522560,185020416
4584895,70134136,259522560,185020416
4586656,69204424,259522560,185020416
4587656,69204424,259522560,185020416
4588656,69204424,259522560,185020416
4589673,69204424,259522560,185020416
4591804,69204424,259522560,185020416
4593070,69204424,259522560,185020416
4594602,69204424,259522560,185020416
4595602,69204424,259522560,185020416
4596636,69204424,259522560,185020416
4597637,69204424,259522560,185020416
4598643,69204424,259522560,185020416
4599643,69204424,259522560,185020416
4600643,69204424,259522560,185020416
4601643,69204424,259522560,185020416
4602666,69204424,259522560,185020416
4603669,69204424,259522560,185020416
4604669,69204424,259522560,185020416
4605670,69204424,259522560,185020416
4606670,69204424,259522560,185020416
4607670,69204424,259522560,185020416
4608679,69204424,259522560,185020416
4609679,69204424,259522560,185020416
4610679,69204424,259522560,185020416
4612365,69204424,259522560,185020416
4613403,69204424,259522560,185020416
4614408,69204424,259522560,185020416
4615408,69204424,259522560,185020416
4616408,69204424,259522560,185020416
4617408,69204424,259522560,185020416
4618408,69204424,259522560,185020416
4619408,69204424,259522560,185020416
4620437,69204424,259522560,185020416
4621439,69204424,259522560,185020416
4622442,69204424,259522560,185020416
4623448,69204424,259522560,185020416
4624448,69204424,259522560,185020416
4625450,69204424,259522560,185020416
4626466,69204424,259522560,185020416
4627497,69204424,259522560,185020416
4628497,69204424,259522560,185020416
4629511,69204424,259522560,185020416
4630511,69204424,259522560,185020416
4631511,69204424,259522560,185020416
4632511,69204424,259522560,185020416
4633515,69204424,259522560,185020416
4634515,69204424,259522560,185020416
4635968,69204424,259522560,185020416
4637020,69204424,259522560,185020416
4638022,69204424,259522560,185020416
4639024,69204424,259522560,185020416
4640024,69204424,259522560,185020416
4641024,69162248,259522560,185020416
4642024,69162248,259522560,185020416
4643024,69162248,259522560,185020416
4644024,69162248,259522560,185020416
